7.772104024887085,soft
7.866520166397095,medium
8.050629138946533,hard
8.144782304763794,release
21.93159508705139,soft
23.327919244766235,release
44.29021906852722,soft
44.47448015213013,medium
50.626795053482056,release
147.79539608955383,soft
149.00337100028992,medium
149.84302520751953,release
183.1955850124359,soft
183.38402009010315,medium
193.909814119339,hard
195.86783528327942,release
200.7130172252655,soft
209.00266408920288,release
268.5350511074066,soft
269.465478181839,medium
269.74340415000916,release
270.8614852428436,soft
271.9795153141022,release
316.69816303253174,soft
321.1704981327057,medium
321.9163291454315,release
322.7555401325226,soft
326.76093912124634,medium
329.9270112514496,release
345.7654242515564,soft
345.86046528816223,medium
345.9537191390991,hard
346.60504508018494,release
397.65901708602905,medium
397.8434431552887,hard
400.91940927505493,release
403.0623481273651,medium
419.92384910583496,release
486.2555682659149,soft
509.73242807388306,release
572.2464962005615,soft
603.825207233429,release
637.3655941486359,medium
637.459851026535,hard
650.4105641841888,release
652.6431231498718,medium
654.4164333343506,release
729.9715683460236,soft
772.2647771835327,release
834.9632251262665,soft
837.4780550003052,release
842.884425163269,soft
856.7650902271271,release
948.9945721626282,soft
955.424622297287,release
981.3223812580109,soft
981.5114071369171,medium
982.0686161518097,hard
983.5587251186371,release
985.0495910644531,medium
987.8429641723633,hard
988.4040131568909,release
989.5222401618958,soft
989.6121480464935,medium
989.7065432071686,hard
990.1745290756226,release
990.9188601970673,soft
991.0128960609436,medium
991.1972570419312,hard
991.570121049881,release
992.3154439926147,soft
992.4099490642548,medium
992.5036890506744,hard
993.7121779918671,release
994.6461641788483,soft
994.9244921207428,release
998.8360290527344,soft
999.1144361495972,release
1016.8166301250458,soft
1016.9111633300781,medium
1017.7465653419495,release
1018.9586870670319,soft
1019.1429681777954,medium
1019.7982001304626,release
1024.1767981052399,soft
1026.1314420700073,release
1028.9278252124786,soft
1031.442714214325,release
1032.278157234192,soft
1032.3724911212921,hard
1033.3062942028046,release
1033.49059009552,soft
1033.9574279785156,release
