17.033417224884033,soft
17.406127214431763,medium
17.778873205184937,release
48.154879093170166,soft
48.33767032623291,medium
48.52625632286072,release
49.460489988327026,soft
49.550647020339966,medium
49.738221168518066,hard
49.92397904396057,release
59.33490824699402,soft
59.42506122589111,medium
59.61348032951355,hard
59.70824217796326,release
69.30420923233032,soft
69.39435696601868,medium
69.67698097229004,hard
69.95529818534851,release
72.09759426116943,soft
72.19167518615723,medium
73.77683925628662,hard
74.52215218544006,release
74.80060005187988,soft
78.90057229995728,release
79.17909717559814,soft
79.64597606658936,release
82.25616407394409,soft
82.43935108184814,medium
82.62772297859192,hard
83.65176439285278,release
85.23685312271118,soft
88.30888438224792,release
88.40293622016907,soft
89.24252128601074,release
89.61526703834534,soft
98.1883692741394,release
105.36338019371033,soft
105.64325308799744,release
278.3875153064728,soft
278.48147916793823,release
429.9933843612671,soft
430.272084236145,release
447.9778802394867,soft
448.35086011886597,medium
448.90817427635193,release
453.2903542518616,soft
453.384330034256,medium
453.4745810031891,hard
454.035932302475,release
602.0047562122345,soft
602.0988852977753,medium
602.3779151439667,release
602.4715723991394,soft
606.3833601474762,release
609.8327331542969,soft
610.4829711914062,medium
610.5772321224213,release
610.6713552474976,soft
610.9497971534729,release
630.6097462177277,soft
630.9825701713562,release
649.0572490692139,soft
649.2415280342102,release
671.6947062015533,soft
672.5344791412354,release
679.8002872467041,soft
679.9887521266937,release
680.4514832496643,soft
680.6399521827698,release
681.4797964096069,soft
681.5698480606079,release
702.5361971855164,soft
702.6304430961609,release
703.0930771827698,soft
712.8779602050781,release
720.70498919487,soft
720.7992641925812,medium
720.9836111068726,release
780.7988049983978,soft
781.081148147583,release
781.3597612380981,soft
781.733499288559,release
782.1993091106415,soft
782.3836400508881,release
782.8506531715393,soft
782.9447710514069,medium
783.0354423522949,release
783.4078540802002,soft
783.5017499923706,medium
783.5959932804108,release
800.9253191947937,soft
801.020797252655,medium
801.2039041519165,release
801.8554701805115,soft
801.9493472576141,medium
802.1376791000366,release
861.0148181915283,soft
861.1092820167542,medium
861.2974362373352,release
861.85467004776,soft
862.1329920291901,release
862.415732383728,soft
862.7883982658386,medium
862.8786201477051,release
863.0668270587921,medium
863.1610140800476,release
1056.3805303573608,soft
1056.4747021198273,medium
1056.6589891910553,release
1074.2707130908966,soft
1074.4555191993713,medium
1074.643396139145,hard
1074.9233152866364,release
1075.5734310150146,soft
1076.5029890537262,release
