5.215304136276245,soft
6.343251943588257,medium
6.520296335220337,hard
6.869141101837158,release
74.65736699104309,soft
76.75655508041382,release
111.17369437217712,soft
114.1451780796051,release
130.65621614456177,soft
132.31565308570862,medium
132.4901671409607,hard
132.6666932106018,release
146.11795091629028,soft
149.0080451965332,release
182.37635922431946,soft
190.6750602722168,release
257.7801351547241,soft
258.48045325279236,medium
258.56599712371826,hard
259.17515802383423,release
270.5404222011566,soft
271.9329161643982,release
326.19952726364136,soft
327.1593930721283,medium
327.51036524772644,release
380.5497589111328,soft
397.9351050853729,medium
398.02898812294006,hard
398.7199730873108,release
401.6939420700073,soft
417.2452712059021,release
422.04892206192017,soft
451.8448152542114,release
453.50602531433105,soft
476.48349618911743,medium
476.6604161262512,hard
477.1850061416626,release
517.6381590366364,soft
523.759104013443,release
548.3084211349487,soft
549.3565702438354,medium
549.449832201004,hard
551.0196290016174,release
551.3689742088318,soft
551.7161290645599,release
552.2405560016632,soft
552.3356831073761,release
556.0012950897217,soft
557.762305021286,medium
557.8352181911469,hard
558.9687530994415,release
559.4957339763641,soft
559.7585661411285,release
717.3907990455627,soft
717.9950070381165,medium
718.0865530967712,hard
718.611346244812,release
719.0458340644836,soft
719.6617541313171,release
765.6128523349762,soft
766.0506172180176,release
766.312726020813,soft
766.8388521671295,release
767.1114659309387,soft
768.6799781322479,release
769.1994271278381,soft
769.2817931175232,release
769.7209069728851,soft
769.807941198349,release
770.3304331302643,soft
770.5114681720734,release
770.7718350887299,soft
770.8546211719513,release
771.213659286499,soft
776.8847441673279,release
777.2371711730957,soft
777.5911791324615,medium
777.6711711883545,hard
778.8958010673523,release
779.9441909790039,soft
781.6930980682373,release
781.8821692466736,soft
782.2554681301117,release
782.6111302375793,soft
783.1753931045532,medium
783.2092452049255,hard
784.3142721652985,release
796.7203681468964,soft
813.3260672092438,release
818.3031520843506,soft
819.873966217041,medium
819.972941160202,hard
820.6634249687195,release
849.3210542201996,soft
851.67817902565,release
857.7978432178497,soft
862.0782001018524,release
863.5696361064911,soft
876.065187215805,hard
876.9324562549591,release
881.390661239624,soft
884.0105562210083,hard
884.5841920375824,release
904.5456621646881,soft
905.3308942317963,hard
906.2018549442291,release
906.636702299118,soft
907.8627462387085,medium
907.9587540626526,hard
908.8241281509399,release
910.5686361789703,soft
911.2693860530853,medium
911.3548400402069,hard
911.7931451797485,release
923.0648140907288,soft
925.3380782604218,medium
925.5091052055359,hard
925.603285074234,release
933.1162230968475,soft
933.3800570964813,release
